source,ticker,horizon,fold,scheme,window,model,weight
e2,MSFT,5,4,softmax_ic,expanding,lgbm_reg@sent,0.09449259914183619
e2,MSFT,5,4,softmax_ic,expanding,pls@market,0.13476500321966275
e2,MSFT,5,4,softmax_ic,expanding,pls@sent,0.07776280184028346
e2,MSFT,5,4,softmax_ic,expanding,xgb@market,0.22660519253701294
e2,MSFT,5,4,softmax_ic,expanding,xgb@sent,0.1785176618898181
e2,MSFT,5,5,softmax_ic,expanding,elasticnet@market,0.07384722167788114
e2,MSFT,5,5,softmax_ic,expanding,elasticnet@sent,0.03946148318322802
e2,MSFT,5,5,softmax_ic,expanding,huber@market,0.03720884642866622
e2,MSFT,5,5,softmax_ic,expanding,huber@sent,0.031509803829202564
e2,MSFT,5,5,softmax_ic,expanding,lgbm_reg@market,0.12680412940837615
e2,MSFT,5,5,softmax_ic,expanding,lgbm_reg@sent,0.09346601393020362
e2,MSFT,5,5,softmax_ic,expanding,pls@market,0.12559956552518273
e2,MSFT,5,5,softmax_ic,expanding,pls@sent,0.0538274131993046
e2,MSFT,5,5,softmax_ic,expanding,xgb@market,0.2442618308447218
e2,MSFT,5,5,softmax_ic,expanding,xgb@sent,0.17401369197323313
e2,MSFT,5,0,softmax_ic,last3,elasticnet@market,0.1
e2,MSFT,5,0,softmax_ic,last3,elasticnet@sent,0.1
e2,MSFT,5,0,softmax_ic,last3,huber@market,0.1
e2,MSFT,5,0,softmax_ic,last3,huber@sent,0.1
e2,MSFT,5,0,softmax_ic,last3,lgbm_reg@market,0.1
e2,MSFT,5,0,softmax_ic,last3,lgbm_reg@sent,0.1
e2,MSFT,5,0,softmax_ic,last3,pls@market,0.1
e2,MSFT,5,0,softmax_ic,last3,pls@sent,0.1
e2,MSFT,5,0,softmax_ic,last3,xgb@market,0.1
e2,MSFT,5,0,softmax_ic,last3,xgb@sent,0.1
e2,MSFT,5,1,softmax_ic,last3,elasticnet@market,0.042123061188704514
e2,MSFT,5,1,softmax_ic,last3,elasticnet@sent,0.02262911590128934
e2,MSFT,5,1,softmax_ic,last3,huber@market,0.010088554274081847
e2,MSFT,5,1,softmax_ic,last3,huber@sent,0.01081446481347773
e2,MSFT,5,1,softmax_ic,last3,lgbm_reg@market,0.09132917235297484
e2,MSFT,5,1,softmax_ic,last3,lgbm_reg@sent,0.13484890633001104
e2,MSFT,5,1,softmax_ic,last3,pls@market,0.07399431885170564
e2,MSFT,5,1,softmax_ic,last3,pls@sent,0.05547918595676752
e2,MSFT,5,1,softmax_ic,last3,xgb@market,0.25095859092350853
e2,MSFT,5,1,softmax_ic,last3,xgb@sent,0.307734629407479
e2,MSFT,5,2,softmax_ic,last3,elasticnet@market,0.06557950685639656
e2,MSFT,5,2,softmax_ic,last3,elasticnet@sent,0.047830485912310323
e2,MSFT,5,2,softmax_ic,last3,huber@market,0.016761935824040744
e2,MSFT,5,2,softmax_ic,last3,huber@sent,0.02789676073995578
e2,MSFT,5,2,softmax_ic,last3,lgbm_reg@market,0.09717107933931894
e2,MSFT,5,2,softmax_ic,last3,lgbm_reg@sent,0.12170925656298283
e2,MSFT,5,2,softmax_ic,last3,pls@market,0.1804241957964825
e2,MSFT,5,2,softmax_ic,last3,pls@sent,0.12985463518476428
e2,MSFT,5,2,softmax_ic,last3,xgb@market,0.13369347056432887
e2,MSFT,5,2,softmax_ic,last3,xgb@sent,0.17907867321941914
e2,MSFT,5,3,softmax_ic,last3,elasticnet@market,0.0465508684205526
e2,MSFT,5,3,softmax_ic,last3,elasticnet@sent,0.03712429813966927
e2,MSFT,5,3,softmax_ic,last3,huber@market,0.03090232466413156
e2,MSFT,5,3,softmax_ic,last3,huber@sent,0.03156583087178894
e2,MSFT,5,3,softmax_ic,last3,lgbm_reg@market,0.12258824708355501
e2,MSFT,5,3,softmax_ic,last3,lgbm_reg@sent,0.09058114845354193
e2,MSFT,5,3,softmax_ic,last3,pls@market,0.16360580268223374
e2,MSFT,5,3,softmax_ic,last3,pls@sent,0.0840773039691211
e2,MSFT,5,3,softmax_ic,last3,xgb@market,0.24508542962442434
e2,MSFT,5,3,softmax_ic,last3,xgb@sent,0.14791874609098163
e2,MSFT,5,4,softmax_ic,last3,elasticnet@market,0.07240491827160513
e2,MSFT,5,4,softmax_ic,last3,elasticnet@sent,0.06357399897439237
e2,MSFT,5,4,softmax_ic,last3,huber@market,0.049608126140205835
e2,MSFT,5,4,softmax_ic,last3,huber@sent,0.07743771495907138
e2,MSFT,5,4,softmax_ic,last3,lgbm_reg@market,0.12338456997658893
e2,MSFT,5,4,softmax_ic,last3,lgbm_reg@sent,0.08767213775118288
e2,MSFT,5,4,softmax_ic,last3,pls@market,0.1478499528494608
e2,MSFT,5,4,softmax_ic,last3,pls@sent,0.0886400978174664
e2,MSFT,5,4,softmax_ic,last3,xgb@market,0.15600818586333137
e2,MSFT,5,4,softmax_ic,last3,xgb@sent,0.13342029739669495
e2,MSFT,5,5,softmax_ic,last3,elasticnet@market,0.07094966290509314
e2,MSFT,5,5,softmax_ic,last3,elasticnet@sent,0.042773478017744664
e2,MSFT,5,5,softmax_ic,last3,huber@market,0.047679332116981034
e2,MSFT,5,5,softmax_ic,last3,huber@sent,0.03955641184299626
e2,MSFT,5,5,softmax_ic,last3,lgbm_reg@market,0.15434474021306419
e2,MSFT,5,5,softmax_ic,last3,lgbm_reg@sent,0.10780414072688478
e2,MSFT,5,5,softmax_ic,last3,pls@market,0.09029969376227619
e2,MSFT,5,5,softmax_ic,last3,pls@sent,0.058630729320077714
e2,MSFT,5,5,softmax_ic,last3,xgb@market,0.24108739441361804
e2,MSFT,5,5,softmax_ic,last3,xgb@sent,0.14687441668126403
e2,MSFT,5,0,best_recent,expanding,elasticnet@market,0.1
e2,MSFT,5,0,best_recent,expanding,elasticnet@sent,0.1
e2,MSFT,5,0,best_recent,expanding,huber@market,0.1
e2,MSFT,5,0,best_recent,expanding,huber@sent,0.1
e2,MSFT,5,0,best_recent,expanding,lgbm_reg@market,0.1
e2,MSFT,5,0,best_recent,expanding,lgbm_reg@sent,0.1
e2,MSFT,5,0,best_recent,expanding,pls@market,0.1
e2,MSFT,5,0,best_recent,expanding,pls@sent,0.1
e2,MSFT,5,0,best_recent,expanding,xgb@market,0.1
e2,MSFT,5,0,best_recent,expanding,xgb@sent,0.1
e2,MSFT,5,1,best_recent,expanding,elasticnet@market,0.0
e2,MSFT,5,1,best_recent,expanding,elasticnet@sent,0.0
e2,MSFT,5,1,best_recent,expanding,huber@market,0.0
e2,MSFT,5,1,best_recent,expanding,huber@sent,0.0
e2,MSFT,5,1,best_recent,expanding,lgbm_reg@market,0.0
e2,MSFT,5,1,best_recent,expanding,lgbm_reg@sent,0.0
e2,MSFT,5,1,best_recent,expanding,pls@market,0.0
e2,MSFT,5,1,best_recent,expanding,pls@sent,0.0
e2,MSFT,5,1,best_recent,expanding,xgb@market,0.0
e2,MSFT,5,1,best_recent,expanding,xgb@sent,1.0
e2,MSFT,5,2,best_recent,expanding,elasticnet@market,0.0
e2,MSFT,5,2,best_recent,expanding,elasticnet@sent,0.0
e2,MSFT,5,2,best_recent,expanding,huber@market,0.0
e2,MSFT,5,2,best_recent,expanding,huber@sent,0.0
e2,MSFT,5,2,best_recent,expanding,lgbm_reg@market,0.0
e2,MSFT,5,2,best_recent,expanding,lgbm_reg@sent,0.0
e2,MSFT,5,2,best_recent,expanding,pls@market,1.0
e2,MSFT,5,2,best_recent,expanding,pls@sent,0.0
e2,MSFT,5,2,best_recent,expanding,xgb@market,0.0
e2,MSFT,5,2,best_recent,expanding,xgb@sent,0.0
e2,MSFT,5,3,best_recent,expanding,elasticnet@market,0.0
e2,MSFT,5,3,best_recent,expanding,elasticnet@sent,0.0
e2,MSFT,5,3,best_recent,expanding,huber@market,0.0
e2,MSFT,5,3,best_recent,expanding,huber@sent,0.0
e2,MSFT,5,3,best_recent,expanding,lgbm_reg@market,0.0
e2,MSFT,5,3,best_recent,expanding,lgbm_reg@sent,0.0
e2,MSFT,5,3,best_recent,expanding,pls@market,0.0
e2,MSFT,5,3,best_recent,expanding,pls@sent,0.0
e2,MSFT,5,3,best_recent,expanding,xgb@market,1.0
e2,MSFT,5,3,best_recent,expanding,xgb@sent,0.0
e2,MSFT,5,4,best_recent,expanding,elasticnet@market,0.0
e2,MSFT,5,4,best_recent,expanding,elasticnet@sent,0.0
e2,MSFT,5,4,best_recent,expanding,huber@market,0.0
e2,MSFT,5,4,best_recent,expanding,huber@sent,0.0
e2,MSFT,5,4,best_recent,expanding,lgbm_reg@market,0.0
e2,MSFT,5,4,best_recent,expanding,lgbm_reg@sent,0.0
e2,MSFT,5,4,best_recent,expanding,pls@market,0.0
e2,MSFT,5,4,best_recent,expanding,pls@sent,0.0
e2,MSFT,5,4,best_recent,expanding,xgb@market,1.0
e2,MSFT,5,4,best_recent,expanding,xgb@sent,0.0
e2,MSFT,5,5,best_recent,expanding,elasticnet@market,0.0
e2,MSFT,5,5,best_recent,expanding,elasticnet@sent,0.0
e2,MSFT,5,5,best_recent,expanding,huber@market,0.0
e2,MSFT,5,5,best_recent,expanding,huber@sent,0.0
e2,MSFT,5,5,best_recent,expanding,lgbm_reg@market,0.0
e2,MSFT,5,5,best_recent,expanding,lgbm_reg@sent,0.0
e2,MSFT,5,5,best_recent,expanding,pls@market,0.0
e2,MSFT,5,5,best_recent,expanding,pls@sent,0.0
e2,MSFT,5,5,best_recent,expanding,xgb@market,1.0
e2,MSFT,5,5,best_recent,expanding,xgb@sent,0.0
e2,MSFT,5,0,best_recent,last3,elasticnet@market,0.1
e2,MSFT,5,0,best_recent,last3,elasticnet@sent,0.1
e2,MSFT,5,0,best_recent,last3,huber@market,0.1
e2,MSFT,5,0,best_recent,last3,huber@sent,0.1
e2,MSFT,5,0,best_recent,last3,lgbm_reg@market,0.1
e2,MSFT,5,0,best_recent,last3,lgbm_reg@sent,0.1
e2,MSFT,5,0,best_recent,last3,pls@market,0.1
e2,MSFT,5,0,best_recent,last3,pls@sent,0.1
e2,MSFT,5,0,best_recent,last3,xgb@market,0.1
e2,MSFT,5,0,best_recent,last3,xgb@sent,0.1
e2,MSFT,5,1,best_recent,last3,elasticnet@market,0.0
e2,MSFT,5,1,best_recent,last3,elasticnet@sent,0.0
e2,MSFT,5,1,best_recent,last3,huber@market,0.0
e2,MSFT,5,1,best_recent,last3,huber@sent,0.0
e2,MSFT,5,1,best_recent,last3,lgbm_reg@market,0.0
e2,MSFT,5,1,best_recent,last3,lgbm_reg@sent,0.0
e2,MSFT,5,1,best_recent,last3,pls@market,0.0
e2,MSFT,5,1,best_recent,last3,pls@sent,0.0
e2,MSFT,5,1,best_recent,last3,xgb@market,0.0
e2,MSFT,5,1,best_recent,last3,xgb@sent,1.0
e2,MSFT,5,2,best_recent,last3,elasticnet@market,0.0
e2,MSFT,5,2,best_recent,last3,elasticnet@sent,0.0
e2,MSFT,5,2,best_recent,last3,huber@market,0.0
e2,MSFT,5,2,best_recent,last3,huber@sent,0.0
e2,MSFT,5,2,best_recent,last3,lgbm_reg@market,0.0
e2,MSFT,5,2,best_recent,last3,lgbm_reg@sent,0.0
e2,MSFT,5,2,best_recent,last3,pls@market,1.0
e2,MSFT,5,2,best_recent,last3,pls@sent,0.0
e2,MSFT,5,2,best_recent,last3,xgb@market,0.0
e2,MSFT,5,2,best_recent,last3,xgb@sent,0.0
e2,MSFT,5,3,best_recent,last3,elasticnet@market,0.0
e2,MSFT,5,3,best_recent,last3,elasticnet@sent,0.0
e2,MSFT,5,3,best_recent,last3,huber@market,0.0
e2,MSFT,5,3,best_recent,last3,huber@sent,0.0
e2,MSFT,5,3,best_recent,last3,lgbm_reg@market,0.0
e2,MSFT,5,3,best_recent,last3,lgbm_reg@sent,0.0
e2,MSFT,5,3,best_recent,last3,pls@market,0.0
e2,MSFT,5,3,best_recent,last3,pls@sent,0.0
e2,MSFT,5,3,best_recent,last3,xgb@market,1.0
e2,MSFT,5,3,best_recent,last3,xgb@sent,0.0
e2,MSFT,5,4,best_recent,last3,elasticnet@market,0.0
e2,MSFT,5,4,best_recent,last3,elasticnet@sent,0.0
e2,MSFT,5,4,best_recent,last3,huber@market,0.0
e2,MSFT,5,4,best_recent,last3,huber@sent,0.0
e2,MSFT,5,4,best_recent,last3,lgbm_reg@market,0.0
e2,MSFT,5,4,best_recent,last3,lgbm_reg@sent,0.0
e2,MSFT,5,4,best_recent,last3,pls@market,0.0
e2,MSFT,5,4,best_recent,last3,pls@sent,0.0
e2,MSFT,5,4,best_recent,last3,xgb@market,1.0
e2,MSFT,5,4,best_recent,last3,xgb@sent,0.0
e2,MSFT,5,5,best_recent,last3,elasticnet@market,0.0
e2,MSFT,5,5,best_recent,last3,elasticnet@sent,0.0
e2,MSFT,5,5,best_recent,last3,huber@market,0.0
e2,MSFT,5,5,best_recent,last3,huber@sent,0.0
e2,MSFT,5,5,best_recent,last3,lgbm_reg@market,0.0
e2,MSFT,5,5,best_recent,last3,lgbm_reg@sent,0.0
e2,MSFT,5,5,best_recent,last3,pls@market,0.0
e2,MSFT,5,5,best_recent,last3,pls@sent,0.0
e2,MSFT,5,5,best_recent,last3,xgb@market,1.0
e2,MSFT,5,5,best_recent,last3,xgb@sent,0.0
e2,MSFT,21,0,equal,expanding,elasticnet@market,0.1
e2,MSFT,21,0,equal,expanding,elasticnet@sent,0.1
e2,MSFT,21,0,equal,expanding,huber@market,0.1
e2,MSFT,21,0,equal,expanding,huber@sent,0.1
e2,MSFT,21,0,equal,expanding,lgbm_reg@market,0.1
e2,MSFT,21,0,equal,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,0,equal,expanding,pls@market,0.1
e2,MSFT,21,0,equal,expanding,pls@sent,0.1
e2,MSFT,21,0,equal,expanding,xgb@market,0.1
e2,MSFT,21,0,equal,expanding,xgb@sent,0.1
e2,MSFT,21,1,equal,expanding,elasticnet@market,0.1
e2,MSFT,21,1,equal,expanding,elasticnet@sent,0.1
e2,MSFT,21,1,equal,expanding,huber@market,0.1
e2,MSFT,21,1,equal,expanding,huber@sent,0.1
e2,MSFT,21,1,equal,expanding,lgbm_reg@market,0.1
e2,MSFT,21,1,equal,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,1,equal,expanding,pls@market,0.1
e2,MSFT,21,1,equal,expanding,pls@sent,0.1
e2,MSFT,21,1,equal,expanding,xgb@market,0.1
e2,MSFT,21,1,equal,expanding,xgb@sent,0.1
e2,MSFT,21,2,equal,expanding,elasticnet@market,0.1
e2,MSFT,21,2,equal,expanding,elasticnet@sent,0.1
e2,MSFT,21,2,equal,expanding,huber@market,0.1
e2,MSFT,21,2,equal,expanding,huber@sent,0.1
e2,MSFT,21,2,equal,expanding,lgbm_reg@market,0.1
e2,MSFT,21,2,equal,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,2,equal,expanding,pls@market,0.1
e2,MSFT,21,2,equal,expanding,pls@sent,0.1
e2,MSFT,21,2,equal,expanding,xgb@market,0.1
e2,MSFT,21,2,equal,expanding,xgb@sent,0.1
e2,MSFT,21,3,equal,expanding,elasticnet@market,0.1
e2,MSFT,21,3,equal,expanding,elasticnet@sent,0.1
e2,MSFT,21,3,equal,expanding,huber@market,0.1
e2,MSFT,21,3,equal,expanding,huber@sent,0.1
e2,MSFT,21,3,equal,expanding,lgbm_reg@market,0.1
e2,MSFT,21,3,equal,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,3,equal,expanding,pls@market,0.1
e2,MSFT,21,3,equal,expanding,pls@sent,0.1
e2,MSFT,21,3,equal,expanding,xgb@market,0.1
e2,MSFT,21,3,equal,expanding,xgb@sent,0.1
e2,MSFT,21,4,equal,expanding,elasticnet@market,0.1
e2,MSFT,21,4,equal,expanding,elasticnet@sent,0.1
e2,MSFT,21,4,equal,expanding,huber@market,0.1
e2,MSFT,21,4,equal,expanding,huber@sent,0.1
e2,MSFT,21,4,equal,expanding,lgbm_reg@market,0.1
e2,MSFT,21,4,equal,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,4,equal,expanding,pls@market,0.1
e2,MSFT,21,4,equal,expanding,pls@sent,0.1
e2,MSFT,21,4,equal,expanding,xgb@market,0.1
e2,MSFT,21,4,equal,expanding,xgb@sent,0.1
e2,MSFT,21,5,equal,expanding,elasticnet@market,0.1
e2,MSFT,21,5,equal,expanding,elasticnet@sent,0.1
e2,MSFT,21,5,equal,expanding,huber@market,0.1
e2,MSFT,21,5,equal,expanding,huber@sent,0.1
e2,MSFT,21,5,equal,expanding,lgbm_reg@market,0.1
e2,MSFT,21,5,equal,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,5,equal,expanding,pls@market,0.1
e2,MSFT,21,5,equal,expanding,pls@sent,0.1
e2,MSFT,21,5,equal,expanding,xgb@market,0.1
e2,MSFT,21,5,equal,expanding,xgb@sent,0.1
e2,MSFT,21,0,inv_mae,expanding,elasticnet@market,0.1
e2,MSFT,21,0,inv_mae,expanding,elasticnet@sent,0.1
e2,MSFT,21,0,inv_mae,expanding,huber@market,0.1
e2,MSFT,21,0,inv_mae,expanding,huber@sent,0.1
e2,MSFT,21,0,inv_mae,expanding,lgbm_reg@market,0.1
e2,MSFT,21,0,inv_mae,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,0,inv_mae,expanding,pls@market,0.1
e2,MSFT,21,0,inv_mae,expanding,pls@sent,0.1
e2,MSFT,21,0,inv_mae,expanding,xgb@market,0.1
e2,MSFT,21,0,inv_mae,expanding,xgb@sent,0.1
e2,MSFT,21,1,inv_mae,expanding,elasticnet@market,0.08282559868131424
e2,MSFT,21,1,inv_mae,expanding,elasticnet@sent,0.05327675534984271
e2,MSFT,21,1,inv_mae,expanding,huber@market,0.07100110862314947
e2,MSFT,21,1,inv_mae,expanding,huber@sent,0.04292552371308919
e2,MSFT,21,1,inv_mae,expanding,lgbm_reg@market,0.12092308101553834
e2,MSFT,21,1,inv_mae,expanding,lgbm_reg@sent,0.1223896030421291
e2,MSFT,21,1,inv_mae,expanding,pls@market,0.11401363111999963
e2,MSFT,21,1,inv_mae,expanding,pls@sent,0.10823296299134957
e2,MSFT,21,1,inv_mae,expanding,xgb@market,0.14035187928931162
e2,MSFT,21,1,inv_mae,expanding,xgb@sent,0.14405985617427622
e2,MSFT,21,2,inv_mae,expanding,elasticnet@market,0.10376164312795888
e2,MSFT,21,2,inv_mae,expanding,elasticnet@sent,0.07445064279352592
e2,MSFT,21,2,inv_mae,expanding,huber@market,0.0921526482422589
e2,MSFT,21,2,inv_mae,expanding,huber@sent,0.06547218714287834
e2,MSFT,21,2,inv_mae,expanding,lgbm_reg@market,0.108204283075914
e2,MSFT,21,2,inv_mae,expanding,lgbm_reg@sent,0.10598430108036906
e2,MSFT,21,2,inv_mae,expanding,pls@market,0.12400279209095665
e2,MSFT,21,2,inv_mae,expanding,pls@sent,0.11314504489806863
e2,MSFT,21,2,inv_mae,expanding,xgb@market,0.10592703506815257
e2,MSFT,21,2,inv_mae,expanding,xgb@sent,0.1068994224799171
e2,MSFT,21,3,inv_mae,expanding,elasticnet@market,0.08096203878806411
e2,MSFT,21,3,inv_mae,expanding,elasticnet@sent,0.06533351807202692
e2,MSFT,21,3,inv_mae,expanding,huber@market,0.08132981874220935
e2,MSFT,21,3,inv_mae,expanding,huber@sent,0.06450838417403694
e2,MSFT,21,3,inv_mae,expanding,lgbm_reg@market,0.14152609425030013
e2,MSFT,21,3,inv_mae,expanding,lgbm_reg@sent,0.1386533644759876
e2,MSFT,21,3,inv_mae,expanding,pls@market,0.1414602340497255
e2,MSFT,21,3,inv_mae,expanding,pls@sent,0.12551183509581107
e2,MSFT,21,3,inv_mae,expanding,xgb@market,0.08304679128747204
e2,MSFT,21,3,inv_mae,expanding,xgb@sent,0.07766792106436628
e2,MSFT,21,4,inv_mae,expanding,elasticnet@market,0.0808017291181297
e2,MSFT,21,4,inv_mae,expanding,elasticnet@sent,0.06538344324843065
e2,MSFT,21,4,inv_mae,expanding,huber@market,0.08263803815144714
e2,MSFT,21,4,inv_mae,expanding,huber@sent,0.0655001657111686
e2,MSFT,21,4,inv_mae,expanding,lgbm_reg@market,0.1369112080722825
e2,MSFT,21,4,inv_mae,expanding,lgbm_reg@sent,0.13438437920558077
e2,MSFT,21,4,inv_mae,expanding,pls@market,0.14205272776117575
e2,MSFT,21,4,inv_mae,expanding,pls@sent,0.12038955536654543
e2,MSFT,21,4,inv_mae,expanding,xgb@market,0.08676272219973089
e2,MSFT,21,4,inv_mae,expanding,xgb@sent,0.08517603116550865
e2,MSFT,21,5,inv_mae,expanding,elasticnet@market,0.08600130525299846
e2,MSFT,21,5,inv_mae,expanding,elasticnet@sent,0.06933934220495397
e2,MSFT,21,5,inv_mae,expanding,huber@market,0.08770721756859044
e2,MSFT,21,5,inv_mae,expanding,huber@sent,0.06877263910852792
e2,MSFT,21,5,inv_mae,expanding,lgbm_reg@market,0.12925086115109352
e2,MSFT,21,5,inv_mae,expanding,lgbm_reg@sent,0.12669861882934877
e2,MSFT,21,5,inv_mae,expanding,pls@market,0.14049626037492682
e2,MSFT,21,5,inv_mae,expanding,pls@sent,0.11544093123351355
e2,MSFT,21,5,inv_mae,expanding,xgb@market,0.08895937753458182
e2,MSFT,21,5,inv_mae,expanding,xgb@sent,0.08733344674146472
e2,MSFT,21,0,inv_mae,last3,elasticnet@market,0.1
e2,MSFT,21,0,inv_mae,last3,elasticnet@sent,0.1
e2,MSFT,21,0,inv_mae,last3,huber@market,0.1
e2,MSFT,21,0,inv_mae,last3,huber@sent,0.1
e2,MSFT,21,0,inv_mae,last3,lgbm_reg@market,0.1
e2,MSFT,21,0,inv_mae,last3,lgbm_reg@sent,0.1
e2,MSFT,21,0,inv_mae,last3,pls@market,0.1
e2,MSFT,21,0,inv_mae,last3,pls@sent,0.1
e2,MSFT,21,0,inv_mae,last3,xgb@market,0.1
e2,MSFT,21,0,inv_mae,last3,xgb@sent,0.1
e2,MSFT,21,1,inv_mae,last3,elasticnet@market,0.08282559868131424
e2,MSFT,21,1,inv_mae,last3,elasticnet@sent,0.05327675534984271
e2,MSFT,21,1,inv_mae,last3,huber@market,0.07100110862314947
e2,MSFT,21,1,inv_mae,last3,huber@sent,0.04292552371308919
e2,MSFT,21,1,inv_mae,last3,lgbm_reg@market,0.12092308101553834
e2,MSFT,21,1,inv_mae,last3,lgbm_reg@sent,0.1223896030421291
e2,MSFT,21,1,inv_mae,last3,pls@market,0.11401363111999963
e2,MSFT,21,1,inv_mae,last3,pls@sent,0.10823296299134957
e2,MSFT,21,1,inv_mae,last3,xgb@market,0.14035187928931162
e2,MSFT,21,1,inv_mae,last3,xgb@sent,0.14405985617427622
e2,MSFT,21,2,inv_mae,last3,elasticnet@market,0.10376164312795888
e2,MSFT,21,2,inv_mae,last3,elasticnet@sent,0.07445064279352592
e2,MSFT,21,2,inv_mae,last3,huber@market,0.0921526482422589
e2,MSFT,21,2,inv_mae,last3,huber@sent,0.06547218714287834
e2,MSFT,21,2,inv_mae,last3,lgbm_reg@market,0.108204283075914
e2,MSFT,21,2,inv_mae,last3,lgbm_reg@sent,0.10598430108036906
e2,MSFT,21,2,inv_mae,last3,pls@market,0.12400279209095665
e2,MSFT,21,2,inv_mae,last3,pls@sent,0.11314504489806863
e2,MSFT,21,2,inv_mae,last3,xgb@market,0.10592703506815257
e2,MSFT,21,2,inv_mae,last3,xgb@sent,0.1068994224799171
e2,MSFT,21,3,inv_mae,last3,elasticnet@market,0.08096203878806411
e2,MSFT,21,3,inv_mae,last3,elasticnet@sent,0.06533351807202692
e2,MSFT,21,3,inv_mae,last3,huber@market,0.08132981874220935
e2,MSFT,21,3,inv_mae,last3,huber@sent,0.06450838417403694
e2,MSFT,21,3,inv_mae,last3,lgbm_reg@market,0.14152609425030013
e2,MSFT,21,3,inv_mae,last3,lgbm_reg@sent,0.1386533644759876
e2,MSFT,21,3,inv_mae,last3,pls@market,0.1414602340497255
e2,MSFT,21,3,inv_mae,last3,pls@sent,0.12551183509581107
e2,MSFT,21,3,inv_mae,last3,xgb@market,0.08304679128747204
e2,MSFT,21,3,inv_mae,last3,xgb@sent,0.07766792106436628
e2,MSFT,21,4,inv_mae,last3,elasticnet@market,0.07889039519676175
e2,MSFT,21,4,inv_mae,last3,elasticnet@sent,0.0683007482776593
e2,MSFT,21,4,inv_mae,last3,huber@market,0.08495021705850073
e2,MSFT,21,4,inv_mae,last3,huber@sent,0.07331082030730096
e2,MSFT,21,4,inv_mae,last3,lgbm_reg@market,0.1395852589411544
e2,MSFT,21,4,inv_mae,last3,lgbm_reg@sent,0.13576944603836943
e2,MSFT,21,4,inv_mae,last3,pls@market,0.149079468715871
e2,MSFT,21,4,inv_mae,last3,pls@sent,0.12209658639719927
e2,MSFT,21,4,inv_mae,last3,xgb@market,0.07509343079526531
e2,MSFT,21,4,inv_mae,last3,xgb@sent,0.07292362827191776
e2,MSFT,21,5,inv_mae,last3,elasticnet@market,0.07679714448282582
e2,MSFT,21,5,inv_mae,last3,elasticnet@sent,0.06591036592454816
e2,MSFT,21,5,inv_mae,last3,huber@market,0.08437043080549445
e2,MSFT,21,5,inv_mae,last3,huber@sent,0.06993539513017794
e2,MSFT,21,5,inv_mae,last3,lgbm_reg@market,0.14177668830411416
e2,MSFT,21,5,inv_mae,last3,lgbm_reg@sent,0.13904314461584732
e2,MSFT,21,5,inv_mae,last3,pls@market,0.14931690988180998
e2,MSFT,21,5,inv_mae,last3,pls@sent,0.11545884682233971
e2,MSFT,21,5,inv_mae,last3,xgb@market,0.07998975421500723
e2,MSFT,21,5,inv_mae,last3,xgb@sent,0.07740131981783518
e2,MSFT,21,0,mae_da,expanding,elasticnet@market,0.1
e2,MSFT,21,0,mae_da,expanding,elasticnet@sent,0.1
e2,MSFT,21,0,mae_da,expanding,huber@market,0.1
e2,MSFT,21,0,mae_da,expanding,huber@sent,0.1
e2,MSFT,21,0,mae_da,expanding,lgbm_reg@market,0.1
e2,MSFT,21,0,mae_da,expanding,lgbm_reg@sent,0.1
e2,MSFT,21,0,mae_da,expanding,pls@market,0.1
e2,MSFT,21,0,mae_da,expanding,pls@sent,0.1
e2,MSFT,21,0,mae_da,expanding,xgb@market,0.1
e2,MSFT,21,0,mae_da,expanding,xgb@sent,0.1
e2,MSFT,21,1,mae_da,expanding,elasticnet@market,0.01697128648240801
e2,MSFT,21,1,mae_da,expanding,elasticnet@sent,0.002687338159345978
e2,MSFT,21,1,mae_da,expanding,huber@market,0.009445555432973098
e2,MSFT,21,1,mae_da,expanding,huber@sent,0.0006358886910779711
e2,MSFT,21,1,mae_da,expanding,lgbm_reg@market,0.12720783804199798
e2,MSFT,21,1,mae_da,expanding,lgbm_reg@sent,0.16647239064334554
e2,MSFT,21,1,mae_da,expanding,pls@market,0.18023358249563887
e2,MSFT,21,1,mae_da,expanding,pls@sent,0.13815582531948056
e2,MSFT,21,1,mae_da,expanding,xgb@market,0.1610733769707496
e2,MSFT,21,1,mae_da,expanding,xgb@sent,0.19711691776298243
e2,MSFT,21,2,mae_da,expanding,elasticnet@market,0.03303644942293275
e2,MSFT,21,2,mae_da,expanding,elasticnet@sent,0.002661489589701062
e2,MSFT,21,2,mae_da,expanding,huber@market,0.010302398575197064
e2,MSFT,21,2,mae_da,expanding,huber@sent,0.0005654207355068971
e2,MSFT,21,2,mae_da,expanding,lgbm_reg@market,0.08600613213682301
e2,MSFT,21,2,mae_da,expanding,lgbm_reg@sent,0.07157175511312863
e2,MSFT,21,2,mae_da,expanding,pls@market,0.3432453488575516
e2,MSFT,21,2,mae_da,expanding,pls@sent,0.3620682656476204
e2,MSFT,21,2,mae_da,expanding,xgb@market,0.02904178691817476
e2,MSFT,21,2,mae_da,expanding,xgb@sent,0.06150095300336375
